Track,tr
Fuel,true,Tyre,false
Results posted 10 Dec 2023, 19:50
V Aznabaev,8 Benetton,24,1:35.712,+ 0:03.246,194.16,2
V Aznabaev,8 Benetton,25,1:37.251,+ 0:02.909,191.08,2
V Aznabaev,8 Benetton,26,1:52.867,+ 0:15.291,164.65,19
V Aznabaev,8 Benetton,PIT,3 seconds / Super soft tyres,,,
V Aznabaev,8 Benetton,27,1:38.051,+ 0:15.892,189.53,18
V Aznabaev,8 Benetton,28,1:36.037,+ 0:14.753,193.50,15
V Aznabaev,8 Benetton,29,1:35.232,+ 0:12.475,195.14,9
V Aznabaev,8 Benetton,30,1:35.868,+ 0:00.706,193.84,2
V Aznabaev,8 Benetton,31,1:36.152,-,193.27,1
V Aznabaev,8 Benetton,32,1:52.350,+ 0:15.109,165.40,15
V Aznabaev,8 Benetton,PIT,2.6 seconds / Soft tyres,,,
V Aznabaev,8 Benetton,33,1:39.208,+ 0:16.781,187.32,15
V Aznabaev,8 Benetton,34,1:37.414,+ 0:14.125,190.77,16
V Aznabaev,8 Benetton,35,1:36.164,+ 0:13.472,193.24,14
V Aznabaev,8 Benetton,36,1:36.898,+ 0:14.081,191.78,11
V Aznabaev,8 Benetton,37,1:36.632,+ 0:13.842,192.31,10
V Aznabaev,8 Benetton,38,1:36.436,+ 0:03.244,192.70,2
V Aznabaev,8 Benetton,39,1:37.372,+ 0:03.638,190.85,3
V Aznabaev,8 Benetton,40,1:53.162,+ 0:17.773,164.22,18
V Aznabaev,8 Benetton,PIT,2.8 seconds / Soft tyres,,,
V Aznabaev,8 Benetton,41,1:39.222,+ 0:20.028,187.29,19
V Aznabaev,8 Benetton,42,1:37.274,+ 0:18.509,191.04,21
V Aznabaev,8 Benetton,43,1:36.174,+ 0:18.759,193.22,20
V Aznabaev,8 Benetton,44,1:36.851,+ 0:19.510,191.87,21
V Aznabaev,8 Benetton,45,1:35.819,+ 0:18.905,193.94,16
V Aznabaev,8 Benetton,46,1:36.249,+ 0:08.108,193.07,6
V Aznabaev,8 Benetton,47,1:35.886,+ 0:07.350,193.81,5
V Aznabaev,8 Benetton,48,1:52.701,+ 0:19.115,164.89,21
V Aznabaev,8 Benetton,PIT,2.8 seconds / Super soft tyres,,,
V Aznabaev,8 Benetton,49,1:37.400,+ 0:20.461,190.79,21
V Aznabaev,8 Benetton,50,1:34.837,+ 0:19.453,195.95,20
V Aznabaev,8 Benetton,51,1:34.948,+ 0:18.786,195.72,20
V Aznabaev,8 Benetton,52,1:35.700,+ 0:18.601,194.18,21
V Aznabaev,8 Benetton,53,1:35.086,+ 0:17.533,195.44,20
V Aznabaev,8 Benetton,54,1:36.019,+ 0:17.805,193.54,20
H Ydrogen,49 Phantom,START,Super soft tyres / 16 litres of fuel,,,14
H Ydrogen,49 Phantom,1,1:42.027,+ 0:02.664,182.14,15
H Ydrogen,49 Phantom,2,1:40.519,+ 0:04.420,184.87,15
H Ydrogen,49 Phantom,3,1:39.411,+ 0:05.638,186.93,17
H Ydrogen,49 Phantom,4,1:39.301,+ 0:06.268,187.14,18
H Ydrogen,49 Phantom,5,1:39.164,+ 0:06.287,187.40,17
H Ydrogen,49 Phantom,6,1:55.780,+ 0:15.462,160.50,23
H Ydrogen,49 Phantom,PIT,3 seconds / Soft tyres / 22 litres of fuel,,,
H Ydrogen,49 Phantom,7,1:41.721,+ 0:17.571,182.69,25
H Ydrogen,49 Phantom,8,1:38.839,+ 0:16.589,188.01,24
H Ydrogen,49 Phantom,9,1:38.625,+ 0:14.143,188.42,19
H Ydrogen,49 Phantom,10,1:38.379,+ 0:12.916,188.89,19
H Ydrogen,49 Phantom,11,1:38.082,+ 0:11.677,189.47,18
H Ydrogen,49 Phantom,12,1:38.099,+ 0:08.506,189.43,12
H Ydrogen,49 Phantom,13,1:38.601,+ 0:08.586,188.47,12
H Ydrogen,49 Phantom,14,1:53.974,+ 0:22.145,163.05,28
H Ydrogen,49 Phantom,PIT,2.9 seconds / Soft tyres / 22 litres of fuel,,,
H Ydrogen,49 Phantom,15,1:41.249,+ 0:20.150,183.54,27
H Ydrogen,49 Phantom,16,1:37.965,+ 0:20.639,189.69,26
H Ydrogen,49 Phantom,17,1:37.433,+ 0:20.365,190.73,25
H Ydrogen,49 Phantom,18,1:37.173,+ 0:15.117,191.24,20
H Ydrogen,49 Phantom,19,1:37.134,+ 0:14.109,191.32,20
H Ydrogen,49 Phantom,20,1:37.567,+ 0:11.802,190.47,15
H Ydrogen,49 Phantom,21,1:37.848,+ 0:12.103,189.92,16
H Ydrogen,49 Phantom,22,1:52.208,+ 0:18.783,165.61,26
H Ydrogen,49 Phantom,PIT,2.6 seconds / Soft tyres / 22 litres of fuel,,,
H Ydrogen,49 Phantom,23,1:39.712,+ 0:20.949,186.37,26
H Ydrogen,49 Phantom,24,1:37.241,+ 0:20.757,191.10,25
H Ydrogen,49 Phantom,25,1:36.601,+ 0:19.770,192.37,21
H Ydrogen,49 Phantom,26,1:36.919,+ 0:16.204,191.74,21
H Ydrogen,49 Phantom,27,1:36.567,+ 0:15.321,192.44,17
H Ydrogen,49 Phantom,28,1:36.912,+ 0:15.057,191.75,16
H Ydrogen,49 Phantom,29,1:37.487,+ 0:15.033,190.62,14
H Ydrogen,49 Phantom,30,1:52.608,+ 0:20.004,165.03,26
H Ydrogen,49 Phantom,PIT,2.5 seconds / Soft tyres / 22 litres of fuel,,,
H Ydrogen,49 Phantom,31,1:39.526,+ 0:22.671,186.72,26
H Ydrogen,49 Phantom,32,1:36.293,+ 0:21.724,192.99,23
H Ydrogen,49 Phantom,33,1:35.222,+ 0:19.410,195.16,19
H Ydrogen,49 Phantom,34,1:36.013,+ 0:15.354,193.55,19
H Ydrogen,49 Phantom,35,1:36.129,+ 0:14.665,193.32,18
H Ydrogen,49 Phantom,36,1:36.294,+ 0:14.670,192.98,12
H Ydrogen,49 Phantom,37,1:36.582,+ 0:14.381,192.41,11
H Ydrogen,49 Phantom,38,1:51.648,+ 0:18.995,166.44,22
H Ydrogen,49 Phantom,PIT,2.5 seconds / Soft tyres / 22 litres of fuel,,,
H Ydrogen,49 Phantom,39,1:39.008,+ 0:21.025,187.69,23
H Ydrogen,49 Phantom,40,1:36.572,+ 0:18.570,192.43,20
H Ydrogen,49 Phantom,41,1:36.252,+ 0:17.854,193.07,17
H Ydrogen,49 Phantom,42,1:35.602,+ 0:14.663,194.38,16
H Ydrogen,49 Phantom,43,1:34.883,+ 0:13.623,195.85,13
H Ydrogen,49 Phantom,44,1:36.041,+ 0:13.565,193.49,13
H Ydrogen,49 Phantom,45,1:36.352,+ 0:13.493,192.87,11
H Ydrogen,49 Phantom,46,1:51.373,+ 0:17.819,166.86,19
H Ydrogen,49 Phantom,PIT,2.5 seconds / Soft tyres / 22 litres of fuel,,,
H Ydrogen,49 Phantom,47,1:38.686,+ 0:19.861,188.31,20
H Ydrogen,49 Phantom,48,1:35.837,+ 0:14.762,193.90,15
H Ydrogen,49 Phantom,49,1:35.799,+ 0:14.507,193.98,15
H Ydrogen,49 Phantom,50,1:33.703,+ 0:12.366,198.32,9
H Ydrogen,49 Phantom,51,1:34.931,+ 0:11.681,195.75,9
H Ydrogen,49 Phantom,52,1:35.863,+ 0:11.659,193.85,8
H Ydrogen,49 Phantom,53,1:36.135,+ 0:11.640,193.30,7
H Ydrogen,49 Phantom,54,1:33.944,+ 0:09.837,197.81,6
R Jones,34 Mercedes Petronas,START,Super soft tyres,,,15
R Jones,34 Mercedes Petronas,1,1:42.032,+ 0:02.806,182.13,17
R Jones,34 Mercedes Petronas,2,1:40.598,+ 0:04.640,184.73,17
R Jones,34 Mercedes Petronas,3,1:38.802,+ 0:05.250,188.09,15
R Jones,34 Mercedes Petronas,4,1:38.117,+ 0:04.695,189.40,14
R Jones,34 Mercedes Petronas,5,1:39.304,+ 0:04.854,187.13,11
R Jones,34 Mercedes Petronas,6,1:54.496,+ 0:12.745,162.30,18
R Jones,34 Mercedes Petronas,PIT,2.6 seconds / Soft tyres,,,
R Jones,34 Mercedes Petronas,7,1:41.487,+ 0:14.621,183.11,19
R Jones,34 Mercedes Petronas,8,1:38.976,+ 0:13.777,187.75,18
R Jones,34 Mercedes Petronas,9,1:38.413,+ 0:11.119,188.83,14
R Jones,34 Mercedes Petronas,10,1:38.098,+ 0:09.610,189.44,14
R Jones,34 Mercedes Petronas,11,1:38.025,+ 0:08.314,189.58,13
R Jones,34 Mercedes Petronas,12,1:38.187,+ 0:05.231,189.26,7
R Jones,34 Mercedes Petronas,13,1:37.795,+ 0:04.505,190.02,7
R Jones,34 Mercedes Petronas,14,1:53.272,+ 0:17.362,164.06,22
R Jones,34 Mercedes Petronas,PIT,2.7 seconds / Soft tyres,,,
R Jones,34 Mercedes Petronas,15,1:40.151,+ 0:14.269,185.55,19
R Jones,34 Mercedes Petronas,16,1:38.195,+ 0:14.988,189.25,18
R Jones,34 Mercedes Petronas,17,1:38.189,+ 0:15.469,189.26,18
R Jones,34 Mercedes Petronas,18,1:36.980,+ 0:10.028,191.62,10
R Jones,34 Mercedes Petronas,19,1:37.385,+ 0:09.271,190.82,9
R Jones,34 Mercedes Petronas,20,1:37.173,+ 0:06.571,191.24,5
R Jones,34 Mercedes Petronas,21,1:38.406,+ 0:07.430,188.84,5
R Jones,34 Mercedes Petronas,22,1:54.177,+ 0:16.079,162.76,21
R Jones,34 Mercedes Petronas,PIT,3 seconds / Soft tyres,,,
R Jones,34 Mercedes Petronas,23,1:38.768,+ 0:17.301,188.15,22
R Jones,34 Mercedes Petronas,24,1:36.974,+ 0:16.842,191.63,17
R Jones,34 Mercedes Petronas,25,1:36.945,+ 0:16.198,191.69,16
R Jones,34 Mercedes Petronas,26,1:36.833,+ 0:12.546,191.91,15
R Jones,34 Mercedes Petronas,27,1:36.823,+ 0:11.920,191.93,10
R Jones,34 Mercedes Petronas,28,1:36.783,+ 0:11.528,192.01,8
R Jones,34 Mercedes Petronas,29,1:37.055,+ 0:11.072,191.47,6
R Jones,34 Mercedes Petronas,30,1:51.843,+ 0:15.278,166.15,21
R Jones,34 Mercedes Petronas,PIT,2.7 seconds / Soft tyres,,,
R Jones,34 Mercedes Petronas,31,1:39.460,+ 0:17.879,186.84,22
R Jones,34 Mercedes Petronas,32,1:36.491,+ 0:17.130,192.59,17
R Jones,34 Mercedes Petronas,33,1:36.488,+ 0:16.082,192.60,14
R Jones,34 Mercedes Petronas,34,1:34.669,+ 0:10.681,196.30,12
R Jones,34 Mercedes Petronas,35,1:36.174,+ 0:10.038,193.22,12
R Jones,34 Mercedes Petronas,36,1:36.466,+ 0:10.215,192.64,8
R Jones,34 Mercedes Petronas,37,1:36.864,+ 0:10.207,191.85,7
R Jones,34 Mercedes Petronas,38,1:52.104,+ 0:15.278,165.77,17
R Jones,34 Mercedes Petronas,PIT,2.9 seconds / Soft tyres,,,
R Jones,34 Mercedes Petronas,39,1:38.778,+ 0:17.078,188.13,18
R Jones,34 Mercedes Petronas,40,1:36.524,+ 0:14.575,192.52,12
R Jones,34 Mercedes Petronas,41,1:36.108,+ 0:13.714,193.36,11
R Jones,34 Mercedes Petronas,42,1:35.998,+ 0:10.920,193.58,9
R Jones,34 Mercedes Petronas,43,1:35.961,+ 0:10.958,193.65,9
R Jones,34 Mercedes Petronas,44,1:36.138,+ 0:10.996,193.30,9
R Jones,34 Mercedes Petronas,45,1:36.794,+ 0:11.365,191.99,7
R Jones,34 Mercedes Petronas,46,1:51.931,+ 0:16.250,166.02,16
R Jones,34 Mercedes Petronas,PIT,2.9 seconds / Soft tyres,,,
R Jones,34 Mercedes Petronas,47,1:38.593,+ 0:18.200,188.48,17
R Jones,34 Mercedes Petronas,48,1:35.936,+ 0:13.200,193.70,13
R Jones,34 Mercedes Petronas,49,1:36.057,+ 0:13.203,193.46,12
R Jones,34 Mercedes Petronas,50,1:35.992,+ 0:13.351,193.59,12
R Jones,34 Mercedes Petronas,51,1:36.135,+ 0:13.870,193.30,14
R Jones,34 Mercedes Petronas,52,1:35.921,+ 0:13.905,193.73,13
R Jones,34 Mercedes Petronas,53,1:36.559,+ 0:14.310,192.45,14
R Jones,34 Mercedes Petronas,54,1:35.494,+ 0:14.057,194.60,12
J Walker,72 Alfa Romeo,START,Super soft tyres,,,16
J Walker,72 Alfa Romeo,1,1:42.216,+ 0:03.101,181.80,20
J Walker,72 Alfa Romeo,2,1:40.498,+ 0:04.836,184.91,19
J Walker,72 Alfa Romeo,3,1:39.323,+ 0:05.966,187.10,20
J Walker,72 Alfa Romeo,4,1:39.367,+ 0:06.661,187.02,20
J Walker,72 Alfa Romeo,5,1:39.518,+ 0:07.035,186.73,19
J Walker,72 Alfa Romeo,6,1:55.667,+ 0:16.097,160.66,26
J Walker,72 Alfa Romeo,PIT,2.5 seconds / Soft tyres,,,
J Walker,72 Alfa Romeo,7,1:41.696,+ 0:18.181,182.73,27
J Walker,72 Alfa Romeo,8,1:38.937,+ 0:17.298,187.83,26
J Walker,72 Alfa Romeo,9,1:38.477,+ 0:14.705,188.71,21
J Walker,72 Alfa Romeo,10,1:38.404,+ 0:13.502,188.85,20
J Walker,72 Alfa Romeo,11,1:38.068,+ 0:12.250,189.49,19
J Walker,72 Alfa Romeo,12,1:38.161,+ 0:09.140,189.31,13
J Walker,72 Alfa Romeo,13,1:38.439,+ 0:09.059,188.78,13
J Walker,72 Alfa Romeo,14,1:53.178,+ 0:21.822,164.19,27
J Walker,72 Alfa Romeo,PIT,2.6 seconds / Soft tyres,,,
J Walker,72 Alfa Romeo,15,1:38.817,+ 0:17.396,188.06,25
J Walker,72 Alfa Romeo,16,1:37.960,+ 0:17.880,189.70,23
J Walker,72 Alfa Romeo,17,1:37.706,+ 0:17.879,190.20,22
J Walker,72 Alfa Romeo,18,1:37.399,+ 0:12.857,190.79,17
J Walker,72 Alfa Romeo,19,1:37.005,+ 0:11.720,191.57,16
J Walker,72 Alfa Romeo,20,1:37.788,+ 0:09.635,190.04,11
J Walker,72 Alfa Romeo,21,1:37.897,+ 0:09.984,189.82,12
J Walker,72 Alfa Romeo,22,1:53.164,+ 0:17.619,164.21,25
J Walker,72 Alfa Romeo,PIT,2.7 seconds / Soft tyres,,,
J Walker,72 Alfa Romeo,23,1:39.740,+ 0:19.813,186.32,24
J Walker,72 Alfa Romeo,24,1:36.520,+ 0:18.900,192.53,21
J Walker,72 Alfa Romeo,25,1:35.489,+ 0:16.801,194.61,17
J Walker,72 Alfa Romeo,26,1:36.850,+ 0:13.166,191.88,16
J Walker,72 Alfa Romeo,27,1:36.765,+ 0:12.481,192.04,11
J Walker,72 Alfa Romeo,28,1:36.930,+ 0:12.236,191.72,9
J Walker,72 Alfa Romeo,29,1:36.990,+ 0:11.714,191.60,8
J Walker,72 Alfa Romeo,30,1:52.103,+ 0:16.180,165.77,22
J Walker,72 Alfa Romeo,PIT,2.9 seconds / Soft tyres,,,
J Walker,72 Alfa Romeo,31,1:39.423,+ 0:18.745,186.91,23
J Walker,72 Alfa Romeo,32,1:36.462,+ 0:17.966,192.65,19
J Walker,72 Alfa Romeo,33,1:37.043,+ 0:17.473,191.49,17
J Walker,72 Alfa Romeo,34,1:36.394,+ 0:13.797,192.78,15
J Walker,72 Alfa Romeo,35,1:35.860,+ 0:12.840,193.86,13
J Walker,72 Alfa Romeo,36,1:34.857,+ 0:11.407,195.91,9
J Walker,72 Alfa Romeo,37,1:36.160,+ 0:10.696,193.25,8
J Walker,72 Alfa Romeo,38,1:51.997,+ 0:15.659,165.93,18
J Walker,72 Alfa Romeo,PIT,2.5 seconds / Soft tyres,,,
J Walker,72 Alfa Romeo,39,1:39.296,+ 0:17.977,187.15,19
J Walker,72 Alfa Romeo,40,1:36.296,+ 0:15.246,192.98,14
J Walker,72 Alfa Romeo,41,1:36.004,+ 0:14.282,193.57,12
J Walker,72 Alfa Romeo,42,1:35.991,+ 0:11.481,193.59,10
J Walker,72 Alfa Romeo,43,1:35.813,+ 0:11.371,193.95,10
J Walker,72 Alfa Romeo,44,1:36.143,+ 0:11.414,193.29,10
J Walker,72 Alfa Romeo,45,1:36.704,+ 0:11.694,192.17,9
J Walker,72 Alfa Romeo,46,1:51.382,+ 0:16.029,166.84,15
J Walker,72 Alfa Romeo,PIT,2.8 seconds / Soft tyres,,,
J Walker,72 Alfa Romeo,47,1:37.800,+ 0:17.186,190.01,16
J Walker,72 Alfa Romeo,48,1:36.160,+ 0:12.409,193.25,11
J Walker,72 Alfa Romeo,49,1:36.039,+ 0:12.394,193.50,10
J Walker,72 Alfa Romeo,50,1:36.393,+ 0:12.942,192.79,11
J Walker,72 Alfa Romeo,51,1:34.950,+ 0:12.277,195.72,10
J Walker,72 Alfa Romeo,52,1:35.824,+ 0:12.216,193.93,10
J Walker,72 Alfa Romeo,53,1:36.336,+ 0:12.397,192.90,9
J Walker,72 Alfa Romeo,54,1:36.063,+ 0:12.713,193.45,8
A Senna,88 BENETTON,START,Super soft tyres,,,17
A Senna,88 BENETTON,1,1:41.386,+ 0:02.380,183.29,12
A Senna,88 BENETTON,2,1:40.154,+ 0:03.770,185.55,11
A Senna,88 BENETTON,3,1:38.470,+ 0:04.047,188.72,10
A Senna,88 BENETTON,4,1:38.703,+ 0:04.079,188.27,9
A Senna,88 BENETTON,5,1:38.963,+ 0:03.897,187.78,9
A Senna,88 BENETTON,6,1:54.554,+ 0:11.846,162.22,15
A Senna,88 BENETTON,PIT,2.6 seconds / Soft tyres,,,
A Senna,88 BENETTON,7,1:41.447,+ 0:13.681,183.18,17
A Senna,88 BENETTON,8,1:38.750,+ 0:12.611,188.18,16
A Senna,88 BENETTON,9,1:38.384,+ 0:09.924,188.88,12
A Senna,88 BENETTON,10,1:38.198,+ 0:08.515,189.24,12
A Senna,88 BENETTON,11,1:37.640,+ 0:06.835,190.32,11
A Senna,88 BENETTON,12,1:38.014,+ 0:03.578,189.60,5
A Senna,88 BENETTON,13,1:37.865,+ 0:02.922,189.89,5
A Senna,88 BENETTON,14,1:53.622,+ 0:16.130,163.55,19
A Senna,88 BENETTON,PIT,2.7 seconds / Soft tyres,,,
A Senna,88 BENETTON,15,1:39.716,+ 0:12.602,186.36,15
A Senna,88 BENETTON,16,1:35.704,+ 0:10.830,194.17,13
A Senna,88 BENETTON,17,1:36.844,+ 0:09.967,191.89,12
A Senna,88 BENETTON,18,1:37.084,+ 0:04.631,191.41,6
A Senna,88 BENETTON,19,1:37.116,+ 0:03.604,191.35,5
A Senna,88 BENETTON,20,1:36.962,+ 0:00.693,191.65,2
A Senna,88 BENETTON,21,1:36.854,-,191.87,1
A Senna,88 BENETTON,22,1:52.901,+ 0:07.372,164.60,11
A Senna,88 BENETTON,PIT,2.9 seconds / Soft tyres,,,
A Senna,88 BENETTON,23,1:39.099,+ 0:08.925,187.52,13
A Senna,88 BENETTON,24,1:36.835,+ 0:08.327,191.91,8
A Senna,88 BENETTON,25,1:36.919,+ 0:07.657,191.74,9
A Senna,88 BENETTON,26,1:36.559,+ 0:03.732,192.45,6
A Senna,88 BENETTON,27,1:36.167,+ 0:02.450,193.24,2
A Senna,88 BENETTON,28,1:34.725,-,196.18,1
A Senna,88 BENETTON,29,1:37.511,-,190.58,1
A Senna,88 BENETTON,30,1:52.075,+ 0:04.437,165.81,6
A Senna,88 BENETTON,PIT,2.7 seconds / Soft tyres,,,
A Senna,88 BENETTON,31,1:39.659,+ 0:07.238,186.47,10
A Senna,88 BENETTON,32,1:36.295,+ 0:06.292,192.98,5
A Senna,88 BENETTON,33,1:36.079,+ 0:04.836,193.42,5
A Senna,88 BENETTON,34,1:36.464,+ 0:01.230,192.64,3
A Senna,88 BENETTON,35,1:35.586,-,194.41,1
A Senna,88 BENETTON,36,1:36.289,-,192.99,1
A Senna,88 BENETTON,37,1:36.871,-,191.83,1
A Senna,88 BENETTON,38,1:51.447,+ 0:04.413,166.74,4
A Senna,88 BENETTON,PIT,2.6 seconds / Soft tyres,,,
A Senna,88 BENETTON,39,1:38.849,+ 0:06.284,188.00,7
A Senna,88 BENETTON,40,1:36.437,+ 0:03.694,192.70,3
A Senna,88 BENETTON,41,1:35.906,+ 0:02.632,193.76,2
A Senna,88 BENETTON,42,1:36.160,-,193.25,1
A Senna,88 BENETTON,43,1:35.923,-,193.73,1
A Senna,88 BENETTON,44,1:36.100,-,193.37,1
A Senna,88 BENETTON,45,1:36.424,-,192.72,1
A Senna,88 BENETTON,46,1:51.377,+ 0:04.330,166.85,3
A Senna,88 BENETTON,PIT,2.9 seconds / Soft tyres,,,
A Senna,88 BENETTON,47,1:38.369,+ 0:06.055,188.91,3
A Senna,88 BENETTON,48,1:34.881,-,195.86,1
A Senna,88 BENETTON,49,1:36.054,-,193.47,1
A Senna,88 BENETTON,50,1:35.844,-,193.89,1
A Senna,88 BENETTON,51,1:35.616,-,194.35,1
A Senna,88 BENETTON,52,1:35.885,-,193.81,1
A Senna,88 BENETTON,53,1:36.154,-,193.26,1
A Senna,88 BENETTON,54,1:35.747,-,194.09,1
O Hill,11 Mikki Racing,START,Super soft tyres,,,18
O Hill,11 Mikki Racing,1,1:41.572,+ 0:02.675,182.96,16
O Hill,11 Mikki Racing,2,1:40.834,+ 0:04.746,184.29,18
O Hill,11 Mikki Racing,3,1:39.092,+ 0:05.645,187.53,18
O Hill,11 Mikki Racing,4,1:39.389,+ 0:06.362,186.97,19
O Hill,11 Mikki Racing,5,1:39.694,+ 0:06.911,186.40,18
O Hill,11 Mikki Racing,6,1:55.807,+ 0:16.113,160.47,27
O Hill,11 Mikki Racing,PIT,2.8 seconds / Soft tyres,,,
O Hill,11 Mikki Racing,7,1:41.557,+ 0:18.059,182.98,26
O Hill,11 Mikki Racing,8,1:39.274,+ 0:17.512,187.19,27
O Hill,11 Mikki Racing,9,1:38.904,+ 0:15.346,187.89,23
O Hill,11 Mikki Racing,10,1:38.390,+ 0:14.129,188.87,21
O Hill,11 Mikki Racing,11,1:38.112,+ 0:12.920,189.41,20
O Hill,11 Mikki Racing,12,1:38.343,+ 0:09.992,188.96,14
O Hill,11 Mikki Racing,13,1:38.505,+ 0:09.977,188.65,14
O Hill,11 Mikki Racing,14,1:39.143,+ 0:08.706,187.44,5
O Hill,11 Mikki Racing,15,1:53.813,+ 0:19.275,163.28,26
O Hill,11 Mikki Racing,PIT,2.9 seconds / Soft tyres,,,
O Hill,11 Mikki Racing,16,1:39.353,+ 0:21.151,187.04,27
O Hill,11 Mikki Racing,17,1:37.852,+ 0:21.296,189.91,26
O Hill,11 Mikki Racing,18,1:37.324,+ 0:16.199,190.94,22
O Hill,11 Mikki Racing,19,1:36.965,+ 0:15.022,191.65,21
O Hill,11 Mikki Racing,20,1:37.732,+ 0:12.881,190.14,18
O Hill,11 Mikki Racing,21,1:37.604,+ 0:12.937,190.39,17
O Hill,11 Mikki Racing,22,1:38.386,+ 0:05.794,188.88,8
O Hill,11 Mikki Racing,23,1:38.365,+ 0:06.613,188.92,10
O Hill,11 Mikki Racing,24,1:52.489,+ 0:21.669,165.20,26
O Hill,11 Mikki Racing,PIT,2.3 seconds / Soft tyres,,,
O Hill,11 Mikki Racing,25,1:38.821,+ 0:22.902,188.05,25
O Hill,11 Mikki Racing,26,1:36.455,+ 0:18.872,192.66,25
O Hill,11 Mikki Racing,27,1:36.889,+ 0:18.311,191.80,23
O Hill,11 Mikki Racing,28,1:36.906,+ 0:18.042,191.77,21
O Hill,11 Mikki Racing,29,1:36.382,+ 0:16.913,192.81,18
O Hill,11 Mikki Racing,30,1:37.353,+ 0:06.628,190.88,9
O Hill,11 Mikki Racing,31,1:37.679,+ 0:07.450,190.25,11
O Hill,11 Mikki Racing,32,1:52.728,+ 0:22.937,164.85,26
O Hill,11 Mikki Racing,PIT,2.4 seconds / Soft tyres,,,
O Hill,11 Mikki Racing,33,1:37.782,+ 0:23.183,190.05,25
O Hill,11 Mikki Racing,34,1:36.615,+ 0:19.728,192.34,25
O Hill,11 Mikki Racing,35,1:36.520,+ 0:19.431,192.53,25
O Hill,11 Mikki Racing,36,1:36.274,+ 0:19.416,193.02,23
O Hill,11 Mikki Racing,37,1:36.810,+ 0:19.354,191.96,22
O Hill,11 Mikki Racing,38,1:36.491,+ 0:08.812,192.59,12
O Hill,11 Mikki Racing,39,1:37.103,+ 0:08.937,191.38,11
O Hill,11 Mikki Racing,40,1:52.252,+ 0:22.162,165.55,26
O Hill,11 Mikki Racing,PIT,2.9 seconds / Soft tyres,,,
O Hill,11 Mikki Racing,41,1:37.233,+ 0:22.427,191.12,25
O Hill,11 Mikki Racing,42,1:36.243,+ 0:19.878,193.09,25
O Hill,11 Mikki Racing,43,1:36.050,+ 0:20.005,193.47,24
O Hill,11 Mikki Racing,44,1:35.980,+ 0:19.885,193.62,23
O Hill,11 Mikki Racing,45,1:35.979,+ 0:19.439,193.62,18
O Hill,11 Mikki Racing,46,1:36.351,+ 0:08.743,192.87,8
O Hill,11 Mikki Racing,47,1:36.124,+ 0:08.224,193.33,6
O Hill,11 Mikki Racing,48,1:51.063,+ 0:18.350,167.32,20
O Hill,11 Mikki Racing,PIT,2.8 seconds / Super soft tyres,,,
O Hill,11 Mikki Racing,49,1:36.787,+ 0:19.084,192.00,19
O Hill,11 Mikki Racing,50,1:34.678,+ 0:17.917,196.28,19
O Hill,11 Mikki Racing,51,1:34.811,+ 0:17.113,196.00,19
O Hill,11 Mikki Racing,52,1:35.023,+ 0:16.250,195.57,19
O Hill,11 Mikki Racing,53,1:36.001,+ 0:16.097,193.57,19
O Hill,11 Mikki Racing,54,1:36.783,+ 0:17.133,192.01,17
᥊ ᥊,0 　,START,Super soft tyres,,,19
᥊ ᥊,0 　,1,1:41.860,+ 0:03.070,182.44,19
᥊ ᥊,0 　,2,1:40.651,+ 0:04.957,184.63,20
᥊ ᥊,0 　,3,1:39.045,+ 0:05.809,187.62,19
᥊ ᥊,0 　,4,1:38.749,+ 0:05.886,188.19,17
᥊ ᥊,0 　,5,1:39.217,+ 0:05.959,187.30,16
᥊ ᥊,0 　,6,1:55.179,+ 0:14.532,161.34,22
᥊ ᥊,0 　,PIT,2.6 seconds / Soft tyres,,,
᥊ ᥊,0 　,7,1:41.335,+ 0:16.256,183.38,22
᥊ ᥊,0 　,8,1:39.034,+ 0:15.470,187.64,21
᥊ ᥊,0 　,9,1:38.531,+ 0:12.930,188.60,17
᥊ ᥊,0 　,10,1:38.383,+ 0:11.706,188.89,17
᥊ ᥊,0 　,11,1:38.094,+ 0:10.479,189.44,16
᥊ ᥊,0 　,12,1:38.079,+ 0:07.288,189.47,10
᥊ ᥊,0 　,13,1:38.442,+ 0:07.209,188.77,10
᥊ ᥊,0 　,14,1:53.242,+ 0:20.036,164.10,26
᥊ ᥊,0 　,PIT,2.3 seconds / Soft tyres,,,
᥊ ᥊,0 　,15,1:39.884,+ 0:16.677,186.05,24
᥊ ᥊,0 　,16,1:38.081,+ 0:17.281,189.47,22
᥊ ᥊,0 　,17,1:37.687,+ 0:17.261,190.23,21
᥊ ᥊,0 　,18,1:37.295,+ 0:12.135,191.00,16
᥊ ᥊,0 　,19,1:37.406,+ 0:11.399,190.78,15
᥊ ᥊,0 　,20,1:37.583,+ 0:09.109,190.43,10
᥊ ᥊,0 　,21,1:37.941,+ 0:09.503,189.74,10
᥊ ᥊,0 　,22,1:52.787,+ 0:16.761,164.76,24
᥊ ᥊,0 　,PIT,2.5 seconds / Soft tyres,,,
᥊ ᥊,0 　,23,1:40.697,+ 0:19.912,184.55,25
᥊ ᥊,0 　,24,1:37.605,+ 0:20.084,190.39,24
᥊ ᥊,0 　,25,1:36.944,+ 0:19.440,191.69,20
᥊ ᥊,0 　,26,1:36.585,+ 0:15.540,192.40,20
᥊ ᥊,0 　,27,1:36.644,+ 0:14.735,192.29,15
